national_rank,state_rank,yield,field_state,class,till_maturity_days,date_planted,planting_rate,row_spacing,number_of_rows,planter_make,planter_model,previous_year_crop,seed_treatment,soil_test,soil_test_year,tillage_practice,shallow_till,shallow_trips,deep_till,deep_trips,estimated_percent,product_1,product_2,product_3,product_4,product_5,product_6,product_7,product_8,product_9,harvest_population,nitrogen,phosphorus,potash,trace_element,manure,when_applied_fall,when_applied_spring,when_applied_at_planting,when_applied_side_dress,start_fertilizer,nitrogen_surface,nitrogen_surface_times,nitrogen_incorporated,nitrogen_incorporated_times,nitrogen_irrigation,nitrogen_irrigation_times,irrigated,method,acres_inches,tillage_practice1,harvester_make,harvester_model,total_acres,date_harvested,row_spacing_1,total_length_of_all_rows,total_rows_width,acres_harvested,total_bushels_harvested,bushels_per_acres,recheck,recheck_reason,total_length_of_all_rows_recheck,total_rows_width_recheck,acres_harvested_recheck,total_bushels_harvested_recheck,bushels_per_acres_recheck
142*,*,226.5791,LA,G:No-Till Irrigated Class,113,2019-03-18,36000,38,12,Case IH,1230 Stackerbar Early Riser,Soybeans,NA,FALSE,0,No-Till,FALSE,0,FALSE,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,225,20,60,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,1,FALSE,0,TRUE,Furrow,8,No-Till,Case IH,8230,80,2019-08-17,38,90000,3.1667,6.5428,1482.4615,226.5791,First Check,No recheck required,0,3.1667,0,0,0
12*,2,287.8428,IL,D:No-Till Non-Irrigated Class,111,2019-04-22,35000,21,24,John Deere,7000,Soybeans,Poncho 1250+VOTiVO,TRUE,2018,No-Till,FALSE,0,FALSE,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,0,No-Till,John Deere,9870 STS,80,2019-10-08,20,36750,1.6667,1.4061,404.7358,287.8428,First Check,No recheck required,0,1.6667,0,0,0
234*,*,209.8193,LA,C:No-Till Non-Irrigated Class,108,2019-03-18,30000,38,12,Case IH,1230 Stackerbar Early Riser,Soybeans,NA,FALSE,0,No-Till,FALSE,0,FALSE,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,180,20,60,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,No-Till,Case IH,8230,60,2019-08-18,38,90880,3.1667,6.6067,1386.213,209.8193,First Check,No recheck required,0,3.1667,0,0,0
289*,18,229.5208,LA,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",120,2019-03-22,34500,38,12,Case IH,1230 Stackerbar Early Riser,Corn,NA,FALSE,0,Ridge-Till,TRUE,1,FALSE,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,250,30,60,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,1,FALSE,0,TRUE,Furrow,12,Ridge-Till,Case IH,8230,30,2019-08-21,38,80000,3.1667,5.8158,1334.847,229.5208,First Check,No recheck required,0,3.1667,0,0,0
165*,27,229.4455,OH,D:No-Till Non-Irrigated Class,110,2019-05-22,34500,30,16,Kinze,3660,Soybeans,Acceleron+Poncho 250,TRUE,2015,No-Till,FALSE,0,FALSE,0,50,Herbicide:Gramoxone,Herbicide:Callisto,Herbicide:Keystone LA,Herbicide:Simazine 90,Insecticide:Warrior II,NA,NA,NA,NA,33000,208,39,90,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,FALSE,NA,0,No-Till,John Deere,S680,134,2019-10-21,30,21816,2.5,1.2521,287.2887,229.4455,First Check,No recheck required,0,2.5,0,0,0
124*,5,271.0129,MO,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",120,2019-04-04,38000,30,12,John Deere,1720,Wheat/Soybeans,Acceleron+Poncho 250,FALSE,0,Strip-Till,FALSE,0,FALSE,0,25,Herbicide:Atrazine,Herbicide:Roundup,Herbicide:Dual,Herbicide:Callisto,NA,NA,NA,NA,NA,36000,250,100,50,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,FALSE,0,FALSE,0,TRUE,Drip,12,Strip-Till,Case IH,2580,50,2019-09-05,30,26832,2.5,1.5399,417.3328,271.0129,First Check,No recheck required,0,2.5,0,0,0
433,75,219.7071,MN,B:Conventional Non-Irrigated Class,105,2019-05-06,34500,30,16,Case IH,1225 Ridig Trailing Early Riser,Corn,Acceleron+Poncho 250,FALSE,0,Conventional,TRUE,1,FALSE,0,0,Herbicide:Halex,NA,NA,NA,NA,NA,NA,NA,NA,34000,180,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,Case IH,2377,155,2019-11-08,30,25160,2.5,1.444,317.257,219.7071,First Check,No recheck required,0,2.5,0,0,0
128,57,247.0991,IA,D:No-Till Non-Irrigated Class,111,2019-05-16,34000,30,16,John Deere,1770,Soybeans,NA,FALSE,0,No-Till,FALSE,0,FALSE,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,0,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,No-Till,John Deere,9670 STS,155,2019-10-25,30,23744,2.5,1.3627,336.7219,247.0991,First Check,No recheck required,0,2.5,0,0,0
222,10,252.8021,KS,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",113,2019-05-07,30000,30,16,John Deere,1770,Sorghum,Poncho 250,FALSE,0,Minimum-Till,TRUE,1,FALSE,0,0,Herbicide:Roundup,Herbicide:Atrazine,Herbicide:Resicore,NA,NA,NA,NA,NA,NA,29000,200,40,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,FALSE,0,FALSE,0,TRUE,Sprinkler,7,Minimum-Till,John Deere,9500,65,2019-10-21,30,26424,2.5,1.5165,383.3744,252.8021,First Check,No recheck required,0,2.5,0,0,0
284,136,167.4536,MI,A:Conventional Non-Irrigated Class,93,2019-06-16,30000,30,12,Kinze,3600,Corn,Acceleron,FALSE,0,Conventional,TRUE,1,FALSE,0,0,Herbicide:Acuron,NA,NA,NA,NA,NA,NA,NA,NA,30000,170,30,70,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,Case IH,2366,43,2019-11-29,30,33156,2.5,1.9029,318.6475,167.4536,First Check,No recheck required,0,2.5,0,0,0
307,114,244.9391,IA,B:Conventional Non-Irrigated Class,107,2019-05-17,34000,30,12,Case IH,1250,Corn,Acceleron,FALSE,0,Conventional,TRUE,1,FALSE,0,0,Herbicide:Resicore,Herbicide:Atrazine 4L,NA,NA,NA,NA,NA,NA,NA,34000,220,150,150,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,New Holland,CR9070,27,2019-10-27,30,26160,2.5,1.5014,367.7515,244.9391,First Check,No recheck required,0,2.5,0,0,0
144,51,266.6483,IA,B:Conventional Non-Irrigated Class,108,2019-05-16,34000,30,12,Kinze,3200,Corn,Acceleron,FALSE,0,Conventional,TRUE,1,FALSE,0,0,Herbicide:Staunch,Herbicide:Atrazine 4L,Herbicide:Parallel,NA,NA,NA,NA,NA,NA,33000,220,150,175,S:50lbs,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,Case IH,1688,36,2019-11-25,30,24570,2.5,1.4101,376.0008,266.6483,First Check,No recheck required,0,2.5,0,0,0
259*,36*,252.3259,MN,B:Conventional Non-Irrigated Class,113,2019-05-05,39000,30,12,John Deere,1760 Conservation,Soybeans,PPST 250,FALSE,0,Conventional,TRUE,1,TRUE,1,0,Herbicide:Verdict,Herbicide:Armezon Pro,Herbicide:Atrazine,Herbicide:Abundit,Fungicide:Stratego,Fungicide:Priaxor,NA,NA,NA,37000,232,92,135,S:15,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,3,FALSE,0,FALSE,NA,0,Conventional,John Deere,9500,40,2019-11-26,30,24768,2.5,1.4215,358.6813,252.3259,First Check,No recheck required,0,2.5,0,0,0
355,57,237.1051,MN,B:Conventional Non-Irrigated Class,107,2019-04-24,34000,30,16,John Deere,1770 Conservation,Soybeans,PPST 250,FALSE,0,Conventional,TRUE,1,TRUE,1,0,Herbicide:Realm Q,Herbicide:Surpass,Herbicide:Stinger,Herbicide:Abundit,Herbicide:Atrazine,NA,NA,NA,NA,31000,170,150,100,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,John Deere,9670,158,2019-11-09,30,70920,2.5,4.0702,965.0651,237.1051,First Check,No recheck required,0,2.5,0,0,0
28,4,280.9681,WI,D:No-Till Non-Irrigated Class,112,2019-05-13,38000,30,16,Kinze,3660,Soybeans,Acceleron+Poncho 250,TRUE,2016,No-Till,FALSE,0,FALSE,0,70,Herbicide:Acuron,Herbicide:Roundup PowerMax,Fungicide:Trivapro,NA,NA,NA,NA,NA,NA,40000,180,120,180,S:25lbs,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,FALSE,0,FALSE,0,FALSE,NA,0,No-Till,John Deere,S680,80,2019-11-18,30,22024.664,2.5,1.264,355.1437,280.9681,First Check,No recheck required,0,2.5,0,0,0
27*,3,281.1681,WI,D:No-Till Non-Irrigated Class,112,2019-05-13,40000,30,16,Kinze,3660,Soybeans,Acceleron,TRUE,2016,No-Till,FALSE,0,FALSE,0,70,Fungicide:Quadris,Herbicide:Acuron,Fungicide:Trivapro,Herbicide:Roundup PowerMax,NA,NA,NA,NA,NA,40000,180,120,180,S:25lbs,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,FALSE,0,FALSE,0,FALSE,NA,0,No-Till,John Deere,S680,45,2019-10-25,30,22060,2.5,1.2661,355.9869,281.1681,First Check,No recheck required,0,2.5,0,0,0
149*,11,266.2125,WI,B:Conventional Non-Irrigated Class,110,2019-05-13,40000,30,16,Kinze,3660,Soybeans,Acceleron,TRUE,2016,Conventional,TRUE,1,FALSE,0,0,Herbicide:Roundup PowerMax,Fungicide:Trivapro,NA,NA,NA,NA,NA,NA,NA,40000,180,120,180,S:25lbs,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,John Deere,S680,80,2019-11-05,30,22212,2.5,1.2748,339.3677,266.2125,First Check,No recheck required,0,2.5,0,0,0
200,77,258.697,IA,B:Conventional Non-Irrigated Class,118,2019-04-26,32000,30,12,Case IH,1250 Front-Fold Early Riser,Soybeans,PPST 250,TRUE,2015,Conventional,TRUE,1,FALSE,0,0,Herbicide:Keystone,NA,NA,NA,NA,NA,NA,NA,NA,31000,200,50,120,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,FALSE,0,FALSE,NA,0,Conventional,Case IH,5140,35,2019-10-14,30,22784,2.5,1.3076,338.2722,258.697,First Check,No recheck required,0,2.5,0,0,0
19,1,283.5022,WI,D:No-Till Non-Irrigated Class,110,2019-05-13,38000,30,16,Kinze,3660,Soybeans,Acceleron,TRUE,2016,No-Till,FALSE,0,FALSE,0,70,Herbicide:Roundup PowerMax,Herbicide:Acuron,Fungicide:Trivapro,NA,NA,NA,NA,NA,NA,38000,180,120,180,S:25lbs,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,FALSE,0,FALSE,0,FALSE,NA,0,No-Till,John Deere,s680,80,2019-11-18,30,24538.64,2.5,1.4083,399.2561,283.5022,First Check,No recheck required,0,2.5,0,0,0
58,14,280.0114,IA,B:Conventional Non-Irrigated Class,104,2019-05-05,35000,30,12,Case IH,1250,Soybeans,NA,FALSE,0,Conventional,TRUE,1,FALSE,0,0,Herbicide:Resicore,Herbicide:Atrazine,Herbicide:Roundup,NA,NA,NA,NA,NA,NA,35000,215,70,105,S:20lbs,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,Case IH,7120,51,2019-11-08,30,22380,2.5,1.2844,359.6467,280.0114,First Check,No recheck required,0,2.5,0,0,0
188,20,256.6733,NE,I:Conventional Irrigated Class,115,2019-04-21,34000,30,12,John Deere,1720 Stack-Fold MaxEmerge Plus,Soybeans,NA,TRUE,2018,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,220,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,1,FALSE,0,TRUE,Sprinkler,3,Conventional,John Deere,9770 STS,80,2019-11-04,30,32630.4,2.5,1.8727,480.672,256.6733,First Check,No recheck required,0,2.5,0,0,0
136*,67*,254.1823,IA,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",113,2019-05-04,35000,30,16,John Deere,1770 NT CCS,Soybeans,NA,FALSE,0,Minimum-Till,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,165,70,60,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,Minimum-Till,John Deere,S770,80,2019-11-17,30,23788,2.5,1.3652,347.0097,254.1823,First Check,No recheck required,0,2.5,0,0,0
225,9,252.1483,MO,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",113,2019-04-13,36000,20,16,Kinze,3600,Soybeans,NA,TRUE,2016,Strip-Till,FALSE,0,FALSE,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,285,100,100,NA,Poultry:2tons,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,TRUE,2,TRUE,Sprinkler,1,Strip-Till,Case IH,7120,150,2019-10-26,30,25476,2.5,1.4621,368.6661,252.1483,First Check,No recheck required,0,2.5,0,0,0
177,14,235.8609,MN,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",106,2019-05-03,36000,30,16,John Deere,Custom Made,Soybeans,Lumivia,TRUE,2016,Strip-Till,FALSE,0,FALSE,0,70,Herbicide:Resicore,Herbicide:Roundup+Status,NA,NA,NA,NA,NA,NA,NA,35000,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,0,Strip-Till,Case IH,8120,69,2019-11-19,30,22088,2.5,1.2677,299.0008,235.8609,First Check,No recheck required,0,2.5,0,0,0
129,1,236.9783,KS,A:Conventional Non-Irrigated Class,112,2019-04-24,36000,20,16,Kinze,3600,Corn,NA,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,225,60,60,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,Case IH,7120,80,2019-09-25,30,25027.2,2.5,1.4364,340.3956,236.9783,First Check,No recheck required,0,2.5,0,0,0
112,48,251.8013,IA,D:No-Till Non-Irrigated Class,113,2019-04-17,34000,30,16,John Deere,1790 CCS,Soybeans,LumiGEN,TRUE,2017,No-Till,FALSE,0,FALSE,0,25,Herbicide:Resicore,NA,NA,NA,NA,NA,NA,NA,NA,32100,235,80,70,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,No-Till,John Deere,S670,34,2019-11-10,30,25320,2.5,1.4532,365.9176,251.8013,First Check,No recheck required,0,2.5,0,0,0
49,3,263.3719,KS,"E:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Non-Irrigated Class",117,2019-05-20,35000,20,24,John Deere,1795,Soybeans,NA,FALSE,0,Strip-Till,FALSE,0,FALSE,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,36500,235,50,40,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,Strip-Till,Case IH,7120,220,2019-10-15,20,33596.64,1.6667,1.2855,338.5646,263.3719,First Check,No recheck required,0,1.6667,0,0,0
181,58,218.7914,MI,A:Conventional Non-Irrigated Class,94,2019-06-02,32500,30,16,John Deere,1770NT,Wheat/Soybeans,A250,FALSE,0,Conventional,TRUE,2,FALSE,0,0,Herbicide:Capreno,Herbicide:Atrazine 4F,Herbicide:Roundup PowerMax,NA,NA,NA,NA,NA,NA,32000,160,100,200,"Zn:1qts, B:1qts",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,Case IH,Axial-Flow 8120,70,2019-11-26,30,22848,2.5,1.3113,286.9011,218.7914,First Check,No recheck required,0,2.5,0,0,0
164,11,223.7865,SD,A:Conventional Non-Irrigated Class,103,2019-05-16,33000,30,12,John Deere,1760,Soybeans,Acceleron+Poncho 250,FALSE,0,Conventional,TRUE,2,FALSE,0,0,Herbicide:SureStart,Herbicide:Cornerstone,Herbicide:Callisto,Herbicide:AAtrex,NA,NA,NA,NA,NA,34000,150,60,48,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,John Deere,9500,38,2019-11-14,30,23580,2.5,1.3533,302.8503,223.7865,First Check,No recheck required,0,2.5,0,0,0
241,9,205.2241,NC,C:No-Till Non-Irrigated Class,117,2019-04-24,28000,30,16,John Deere,1795,Corn,Poncho 1250,TRUE,2016,No-Till,FALSE,0,FALSE,0,75,Herbicide:Atrazine+Gramoxone,Herbicide:Halex GT,Fungicide:Priaxor,NA,NA,NA,NA,NA,NA,28700,270,138,72,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,FALSE,0,FALSE,0,FALSE,NA,0,No-Till,John Deere,S680,23,2019-09-19,30,23041.0008,2.5,1.3224,271.3884,205.2241,First Check,No recheck required,0,2.5,0,0,0
204,78,210.8082,MI,A:Conventional Non-Irrigated Class,94,2019-05-01,32500,30,16,John Deere,1770NT,Soybeans,Acceleron+Poncho 250,FALSE,0,Conventional,TRUE,1,TRUE,1,0,Herbicide:Capreno,Herbicide:Atrazine 4L,NA,NA,NA,NA,NA,NA,NA,31000,150,100,200,"B:1qts, Zn:1qts",NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,Case IH,8120,80,2019-11-26,30,22848,2.5,1.3113,276.4328,210.8082,First Check,No recheck required,0,2.5,0,0,0
173,12,221.527,SD,A:Conventional Non-Irrigated Class,103,2019-05-16,33000,30,12,John Deere,1760,Soybeans,Acceleron+Poncho 250,FALSE,0,Conventional,TRUE,2,FALSE,0,0,Herbicide:SureStart,Herbicide:Cornerstone,Herbicide:Callisto,Herbicide:AAtrex,NA,NA,NA,NA,NA,34000,150,60,48,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,John Deere,9500,38,2019-11-14,30,24240,2.5,1.3912,308.1884,221.527,First Check,No recheck required,0,2.5,0,0,0
112,52,262.9731,IA,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",112,2019-05-05,35000,30,12,John Deere,7200,Soybeans,NA,FALSE,0,Minimum-Till,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,165,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Minimum-Till,John Deere,9670,80,2019-10-25,30,29204.4936,2.5,1.6761,440.7692,262.9731,First Check,No recheck required,0,2.5,0,0,0
299,1,109.3012,WY,C:No-Till Non-Irrigated Class,91,2019-05-26,16000,30,24,John Deere,1770NT,Wheat,Cruiser+Poncho,FALSE,0,No-Till,FALSE,0,FALSE,0,95,Herbicide:Durango DMA,Herbicide:Clarity,Herbicide:Durango DMA,NA,NA,NA,NA,NA,NA,16000,70,30,0,S:10lbs,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2,FALSE,0,FALSE,0,FALSE,NA,0,No-Till,John Deere,9770 STS,102,2019-11-15,30,28626,2.5,1.6429,179.571,109.3012,First Check,No recheck required,0,2.5,0,0,0
35,17,280.6841,IA,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",114,2019-04-25,34500,30,12,Kinze,3600,Soybeans,NA,FALSE,0,Minimum-Till,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,160,80,60,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,Minimum-Till,John Deere,S680,78,2019-10-23,30,22758,2.5,1.3061,366.6015,280.6841,First Check,No recheck required,0,2.5,0,0,0
305,112,245.3757,IA,B:Conventional Non-Irrigated Class,105,2019-05-08,34000,30,16,John Deere,1790 CCS,Corn,Poncho 500,TRUE,2017,Conventional,TRUE,1,TRUE,1,0,Herbicide:Harness,Herbicide:Bellum,Herbicide:Roundup WeatherMax,Herbicide:Array,Insecticide:Lambda-Cy,Fungicide:Headline,NA,NA,NA,36000,80,0,0,NA,Swine:4000gal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,FALSE,0,FALSE,NA,0,Conventional,John Deere,S670,240,2019-11-15,30,64466.6656,2.5,3.6999,907.8656,245.3757,First Check,No recheck required,0,2.5,0,0,0
223*,4,248.8078,LA,I:Conventional Irrigated Class,113,2019-03-15,34000,38,12,John Deere,1720,Corn,PPST 250,FALSE,0,Conventional,FALSE,0,TRUE,3,0,"Herbicide:2,4-D+Roundup",Herbicide:Roundup,Herbicide:Atrazine,NA,NA,NA,NA,NA,NA,32000,250,50,100,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,TRUE,2,FALSE,0,TRUE,Sprinkler,3,Conventional,John Deere,S780,57,2019-07-31,38,18008.6664,3.1667,1.3092,325.7392,248.8078,First Check,No recheck required,0,3.1667,0,0,0
325*,8*,214.8774,MN,I:Conventional Irrigated Class,108,2019-05-04,36000,30,24,John Deere,1770 NT CCS,Corn,Acceleron+Poncho 250,FALSE,0,Conventional,FALSE,0,TRUE,1,0,Herbicide:Harness,Herbicide:Resicore,Herbicide:Roundup PowerMax,Fungicide:Trivapro,NA,NA,NA,NA,NA,35000,200,100,120,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,1,FALSE,0,TRUE,Sprinkler,2,Conventional,John Deere,S680,155,2019-11-09,30,30492,2.5,1.75,376.0355,214.8774,First Check,No recheck required,0,2.5,0,0,0
146,3,266.8565,LA,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",120,2019-03-22,44000,38,12,John Deere,1720 CCS Twin Row,Soybeans,"Apron, Maxim",TRUE,2018,Ridge-Till,TRUE,1,FALSE,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,44000,245,50,75,"B:1lbs, S:24lbs, Zn:2lbs",NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,TRUE,2,FALSE,0,TRUE,Furrow,6,Ridge-Till,John Deere,S680,40,2019-08-27,38,20376,3.1667,1.4813,395.2946,266.8565,First Check,No recheck required,0,3.1667,0,0,0
266*,100,251.2738,IA,B:Conventional Non-Irrigated Class,100,2019-05-16,35000,30,16,John Deere,1760 MaxEmerge Plus Vacuum,Soybeans,Poncho 500+Nemasect+Poncho 2.0,TRUE,2016,Conventional,TRUE,2,FALSE,0,0,Herbicide:Harness,Herbicide:Bellum,Herbicide:Array,Herbicide:Roundup WeatherMax,NA,NA,NA,NA,NA,33500,70,0,0,NA,Swine:4000gal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,FALSE,0,FALSE,NA,0,Conventional,Case IH,7240,75,2019-11-14,30,25979.9994,2.5,1.491,374.6492,251.2738,First Check,No recheck required,0,2.5,0,0,0
149,2,229.5751,LA,A:Conventional Non-Irrigated Class,113,2019-03-14,34000,38,12,John Deere,1720,Corn,PPST 250,FALSE,0,Conventional,TRUE,1,FALSE,0,0,"Herbicide:2,4-D+Roundup",Herbicide:Roundup,Herbicide:Atrazine,NA,NA,NA,NA,NA,NA,32000,250,50,100,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,John Deere,S780,43,2019-07-29,38,17470,3.1667,1.27,291.5604,229.5751,First Check,No recheck required,0,3.1667,0,0,0
176,10,235.92,MO,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",110,2019-05-02,28000,30,24,Kinze,3800,Soybeans,Acceleron,FALSE,0,Minimum-Till,TRUE,1,FALSE,0,0,Herbicide:FulTime,Herbicide:Resicore,NA,NA,NA,NA,NA,NA,NA,30000,180,80,100,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,Minimum-Till,Case IH,8240,79,2019-11-15,30,27176.4,2.5,1.5597,367.9645,235.92,First Check,No recheck required,0,2.5,0,0,0
209*,80*,257.9705,IA,B:Conventional Non-Irrigated Class,105,2019-05-07,35000,30,16,John Deere,1760 MaxEmerge Plus Vacuum,Soybeans,Poncho 500,TRUE,2016,Conventional,TRUE,2,FALSE,0,0,Herbicide:Harness,Herbicide:Bellum,Herbicide:Array,Herbicide:Roundup WeatherMax,NA,NA,NA,NA,NA,33500,170,100,85,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,Case IH,7240,110,2019-11-01,30,25723.4994,2.5,1.4763,380.8419,257.9705,First Check,No recheck required,0,2.5,0,0,0
280*,15,233.8731,LA,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",105,2019-03-16,34000,38,12,John Deere,1720,Corn,PPST 250,FALSE,0,Ridge-Till,TRUE,1,FALSE,0,40,"Herbicide:2,4-D+Roundup",Herbicide:Roundup,Herbicide:Atrazine,NA,NA,NA,NA,NA,NA,32000,250,50,100,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,TRUE,3,FALSE,0,TRUE,Sprinkler,0,Ridge-Till,John Deere,S780,60,2019-07-26,38,17738.6664,3.1667,1.2896,301.6027,233.8731,First Check,No recheck required,0,3.1667,0,0,0
438*,151,217.0484,IA,B:Conventional Non-Irrigated Class,104,2019-05-23,34700,30,16,Case IH,950 Front-Fold,Soybeans,Poncho 500,TRUE,2017,Conventional,TRUE,1,FALSE,0,0,Herbicide:SureStart,Herbicide:Callisto+Roundup,Herbicide:Array,NA,NA,NA,NA,NA,NA,34000,60,0,0,NA,Swine:3500,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,FALSE,0,FALSE,NA,0,Conventional,Case IH,7240,68,2019-11-20,30,39376,2.5,2.2599,490.5076,217.0484,First Check,No recheck required,0,2.5,0,0,0
